,Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30,Trial_31,Trial_32,Trial_33,Trial_34,Trial_35,Trial_36,Trial_37,Trial_38,Trial_39,Trial_40,Trial_41,Trial_42,Trial_43,Trial_44,Trial_45,Trial_46,Trial_47,Trial_48,Trial_49,Trial_50,Trial_51,Trial_52,Trial_53,Trial_54,Trial_55,Trial_56,Trial_57,Trial_58,Trial_59,Trial_60,Trial_61,Trial_62,Trial_63,Trial_64,Trial_65,Trial_66,Trial_67,Trial_68,Trial_69,Trial_70,Trial_71,Trial_72,Trial_73,Trial_74,Trial_75,Trial_76,Trial_77,Trial_78,Trial_79,Trial_80,Trial_81,Trial_82,Trial_83,Trial_84,Trial_85,Trial_86,Trial_87,Trial_88,Trial_89,Trial_90,Trial_91,Trial_92,Trial_93,Trial_94,Trial_95,Trial_96,Trial_97,Trial_98,Trial_99,Trial_100,Trial_101,Trial_102,Trial_103,Trial_104,Trial_105,Trial_106,Trial_107,Trial_108,Trial_109,Trial_110,Trial_111,Trial_112,Trial_113,Trial_114,Trial_115,Trial_116,Trial_117,Trial_118,Trial_119,Trial_120,Trial_121,Trial_122,Trial_123,Trial_124,Trial_125,Trial_126,Trial_127,Trial_128,Trial_129,Trial_130,Trial_131,Trial_132,Trial_133,Trial_134,Trial_135,Trial_136,Trial_137,Trial_138,Trial_139,Trial_140,Trial_141,Trial_142,Trial_143,Trial_144,Trial_145,Trial_146,Trial_147,Trial_148,Trial_149,Trial_150,Trial_151,Trial_152,Trial_153,Trial_154,Trial_155,Trial_156,Trial_157,Trial_158,Trial_159,Trial_160
Subj_11,-1.37487107012608,1.49465579873244,1.49337660279942,-1.86436252325908,,-1.4059848328839,0.906160029536734,-1.5139853171695,-1.16547420449811,,-0.524139304881409,0.858852612645821,1.6329059312919,-0.775194184158507,-0.875487202119387,-1.22160374094166,0.946465363342427,,1.22786081997721,0.500655479958784,1.71223576738977,-1.28434886926158,1.16701646318339,-0.901276122505213,,0.726020171089407,-0.62657751834884,-1.63478735705901,-0.488645970588166,1.90340799271838,0.404517260087158,-0.80108666929304,-1.00057725095789,-1.94028015577559,-0.91093404735202,-0.980577424003586,-0.75134383122296,-1.16368662111663,,-0.47573563027083,1.5948112508969,-1.03122886027917,,-0.974322300936358,-1.13918065517342,,-1.69469878873028,,-0.685967100252787,,,1.89410123125872,,,-0.418099374927228,1.82151696929925,-1.32042279014387,,1.68526528223708,1.75273407816838,,1.4359547295642,,1.0944420773622,1.49881867097253,,-1.69800703342662,1.77369353394641,,-1.47928636506974,-0.839286981463111,-1.63858871249667,1.89277692307341,0.675115734320653,,-0.469457610274243,1.65095918500593,-1.72136405562994,-1.71028731831303,1.69146012964781,-0.851914723946009,,1.3791873444543,-0.935663562177983,-0.711349569239637,-0.417427722798401,-1.27409667766197,-1.11841765923562,-0.513125433273919,0.785515675213519,0.520879359281625,-1.50378128785699,-1.51427816907111,0.491322540307599,-0.620986434662787,1.28085283871754,0.740219679257829,-0.724322308536927,1.53660036520331,-1.59613280496234,0.890015073245156,,-0.580206193072732,-0.459894112190823,-1.28273430399009,-0.612392374775722,,,-0.770004118652129,-1.71362193744827,,0.409243203963526,,-1.71253961156753,-1.74639463612292,-0.953503753166225,0.997589095199657,-0.516218286050667,0.422411963129158,0.917766143951541,0.67927558556118,-0.929832386252684,1.35466835120082,-1.21094037751575,1.81112954898148,-0.555055710409009,0.607467921976984,-0.760439522297648,1.48931142107404,1.90955962088714,,-1.67924308857888,-1.44175420177529,-1.70398643816697,-0.980448313211485,1.92621755673813,-0.615431529614784,-1.22398644470592,0.743674908535226,,,-1.59938569189951,0.620558936970442,-1.60136276210203,-1.00269098206402,-0.761771403999206,1.03618164154535,1.65622373158315,,0.97109263424652,-1.89388911669146,1.63769581015341,,1.24303783810955,1.86503181664203,1.30617263914922,0.942737923522763,-1.16204050572601,,0.549336903348098
Subj_12,0.826122265844733,-1.23013795407501,1.34995472292926,0.471007017839933,,0.833946579868698,1.76202366069034,-1.18913315075123,1.32665029326145,0.726938924670864,1.1764859863557,-1.53474573143898,1.49670286678843,0.470417961329973,,1.58879155199416,,-0.599890508300502,-1.47414003099531,1.14613439821036,1.42380301976827,0.422619499090294,,,,0.406298459652343,1.71207180112991,-0.747157630201418,-1.83709654891111,,-0.873655605323342,,-1.1489531039521,1.42510828866392,1.18921261840952,,,,0.798438898016175,,1.0639580745364,-1.25639751693132,-1.88730470104279,0.706321671652848,-1.50757324852829,0.999868657920174,-1.35643608851663,1.72078629273802,-0.890234868690751,,,0.662417853862414,1.10504070218957,-1.1332278108056,-0.694911209469101,-1.53246004338433,-1.47051260102447,1.14009622487907,-0.964208715592092,,,-1.06083813481697,1.75460909686569,0.930288827592294,,,-1.53614066140871,0.871134076696087,0.484027968305649,,1.54952857797808,1.86471590983,,1.30729347942427,-1.88910363841721,-1.61612237291396,-0.662993795825636,0.502056537140449,,-1.07659595979231,1.34929355810062,1.65727282412925,-0.480218420807258,1.59126670561248,-0.40712395030837,-1.38806650258671,-1.52889578480218,,,1.6927871847388,-1.32053039370318,0.96444213726243,0.522355643108316,-1.10767974654042,-1.62283453127845,-0.429694120563072,-1.53309965210101,-1.15035585537024,0.703402715938367,,,,1.78740378747271,0.425215275697191,1.60052948807486,,,-0.692775735034696,,,-0.547553441344822,-1.92523480417857,0.618007648720226,1.7016429195687,-1.69220718585891,-1.92440742345912,1.68498083253794,0.845434502861548,-1.69433950500122,,1.64613176028767,-1.60683217735258,0.652684264097259,-1.14975450364052,-1.17874361179776,-1.06488230243049,-1.3901307421125,-1.63082855470803,0.881981917475332,-0.649933600507602,1.10693913088926,,-1.41235783368436,,,-1.91969023941228,-1.6766475669907,-0.979444681280728,-0.727142914389074,0.67839315059009,1.3402042754332,,-1.38358042595148,-0.770707921848028,1.4123378805422,,-1.65490482041218,,-0.694437977944252,-0.96115283516585,-1.84312267580976,-1.02901447436764,,-1.22927176081764,-1.52357688872392,,-1.03887615323318,-1.91319416322929,-0.833472314671065,-0.517733170868909
Subj_13,1.22653170675505,,,0.747445999116759,0.579631774522864,-0.497951584339381,1.53753416765587,-0.967888954503094,1.10802794018008,1.93085460923506,-1.47201580815267,1.68367437632381,0.733361739259815,1.72648554107919,0.624875718088969,-1.24313216567137,0.781610885194963,-0.773116478460289,-0.722392935820717,,1.19639020969136,1.11061500727801,,0.411979265400281,-1.6963681033206,-1.23109791410929,0.727646244593129,1.36384607443208,1.76317822110237,1.26567294028228,0.785782315604567,1.60377134176773,-1.21512692487319,-1.08578563698048,1.39162604134891,-1.90477686466117,-1.75585581496945,,-1.04970849709706,-1.71866846172343,-1.36803157300419,-1.35733449146455,-1.76062133983936,-1.83585472400099,,-1.12268366522728,-1.50507357766409,,-1.43187937727764,1.65106293703798,-1.39437877909455,-1.81541211125289,1.32359276983287,0.808090604241566,,0.510346914245848,-1.62168024471472,0.449413949126721,,,,-0.656899881762643,-0.460893155916066,-1.0428663588886,1.05860994626234,-0.601791731459279,0.906354351264709,,-0.875064172754351,,0.769180181061264,1.5982378262194,,-1.85179651614397,-0.563624031233368,0.875651915423971,1.08289540288436,-0.664993143867358,1.49260675042043,,,0.685042042592214,,1.48270171408261,,0.489872998100678,1.7389619220271,-1.76985664902124,-0.7524987239913,-1.89530378213932,1.8275905597725,,1.03170477362486,,1.58843407299379,-1.14283328520555,-1.30972510074277,,,,-1.64764156632121,-1.35699718256121,1.09766929563065,-1.20386953351851,1.31936372079048,-1.20742486386535,1.04087733397853,1.00886173640606,-1.94035327677579,,0.796870581893271,0.653629226429321,-0.666986669167784,,0.962182888048019,,0.819131218472727,-0.959356293560888,1.92912303019553,-1.47674534788774,-1.17564184540133,-1.36444392099177,,,1.05061923695278,1.51472076204821,,-0.508334792097499,-1.12449645935372,,1.36885868152882,-0.928193929579031,-1.55770174617817,-0.470028331560928,0.695524267605063,0.795300282016173,-1.93604939213653,-0.61163887513109,-1.9363131296562,-1.11679793136809,-0.618171513069086,,0.481293050426643,1.91390644435672,,1.33076161421295,0.709689863996958,1.26290591418396,-0.840740825921308,-0.985984996922625,1.00280283484898,-1.64142879686409,-1.06524494219506,-1.56064375954842,,1.68609285131799,0.827611153555229,0.997511827809854,-1.34089570720702,1.75772105500982
Subj_14,-0.499704549080731,,,-0.776206860213871,0.45414532530142,,-1.45714712077167,1.92685898521588,-0.676639415532931,1.20757789044669,0.842354040610585,0.809226487942361,0.48090917033312,-1.19170077168331,,1.93392152669461,,-0.98678037853147,,,-1.93642561721894,1.21246945689783,-0.768597699855105,1.60493874971007,,-1.63651809521539,-1.61681215087302,,0.886205543183758,-1.70805670210882,-1.74068380089237,-0.965213104286969,-0.739895506758953,-1.4463326502219,1.45531246582525,1.93258424236398,,1.7257477033286,0.520761841728059,-1.24045130962893,-1.84436796355767,-0.856436662760308,-1.50513704459593,-0.822164277618025,0.730081090800393,0.722185190126939,0.573118645019173,0.827249826643187,-1.69371230879878,-1.42532887745449,0.730825057189535,-0.823018368358274,-1.94609424563312,-1.30530283023987,1.0711235748221,1.23198232481783,0.598314629739467,-1.04812325643859,-0.861185940271519,-1.43842190448912,-0.790747785093523,,,,0.725153900758305,-1.33297166010446,1.40378099383817,,-0.595617232077287,-0.649850359768282,,1.00691320249457,-1.46076627585031,-1.27589838279715,-1.18058743106436,-1.39824968059896,,1.36705982702501,,,-1.92984193432593,1.4297524280942,1.65785960871286,1.94016736202013,,1.14488880216002,-1.76538055951894,-1.82037751320533,1.84817496558678,-1.24853754433652,,-0.716575209608957,,,1.4137504130212,,-1.38680415986992,,1.82592312850161,1.66837295430408,1.39760151143901,1.64283438128693,0.465068902899098,-1.09225131556241,1.12204790277129,-0.441493545837014,,-1.49340452805043,-1.77938878119343,1.29515663566379,0.905898415183512,,-1.00238631683507,,-0.660667380056664,,1.5863682988399,,,-1.09378993789151,-1.52297741922543,1.23876789948067,-0.904327148783703,0.809933477862188,-1.85420589317558,-0.736716165065186,-1.60936427615239,-0.582899158009641,-1.17100900849582,0.978827126562068,1.7209352176909,-0.872118815084866,-1.07289139886263,,-1.88143085496413,-1.51757084447979,0.589959017460651,1.40846571170939,-1.44031985007985,,-0.694563526957062,1.21692373367698,1.11999243503663,0.564295053064112,-1.25886401601756,,1.10282299540202,-0.406843166080324,-0.783900643677196,0.770669103187602,,-1.27134533719219,-1.46345657660372,,,-0.565021799871126,1.39607749184576,-1.43622902882919,1.71487930558114,0.98265933206109
Subj_15,1.21873152124925,-1.44565814063932,,-0.783111919099685,-1.87327314815876,,0.502774815727135,-1.62449352693828,-0.897240631500217,1.48064891672167,-1.44630358627739,-1.21311688639141,,,1.37325640453217,,1.84059716315317,-1.56605028695115,0.962749530586456,1.37521911634331,1.58775243364909,-1.68686228221867,-0.627469505390781,0.723827582312035,-1.20023178138716,0.543469784947855,1.0436225241657,-1.49872988551948,-1.40650642200664,,-0.731330314907543,1.33258024950161,-0.480396037513934,0.784073238650551,-0.834493410672425,-1.65684747582281,1.65514071410254,-1.24915650350456,1.20335515705412,,-1.45124335297067,,,-1.2783419098146,1.03691373652633,,1.91834438101423,-0.887983727780533,0.986428241566291,,-0.998439900394806,1.1360899254876,1.83084225195945,-0.996890797442812,0.643083004770875,0.790163457377157,-1.27404755350709,-1.66985121845876,-1.2274198560498,0.568657252931318,-0.995748115544719,-1.78903042752667,1.10745945284064,1.55488961112067,,,1.1247194573972,1.21789174967437,,,-1.67348264534738,1.82184863139999,1.85415378231843,0.875512131850263,,-1.56284377377635,1.09808237221811,-0.592651638421852,-0.634437209758932,,-1.12536039166444,1.79221786435718,1.5771896417472,-1.80394918869737,1.72805493711207,1.93767612625423,-0.982592588601686,0.477016869525326,,1.28592470242187,1.52884692432611,1.2875213864643,0.820538967201521,0.650887073471109,,,1.25276658516578,,1.45397883119979,0.678519690207316,-0.773697976612077,,,1.6617719211491,-1.58587750058253,1.36695788103094,,-1.52712525245993,,1.07528903707393,0.764999743033894,-0.838723426126423,-1.12287887389827,1.92810442934783,,1.18180657833578,-1.87649139693289,-0.787998215277636,-1.62473719180951,-1.89460193204855,,,1.20453694332075,-0.558951777601278,,1.33882639613528,-0.982589671201824,1.32071275427267,-1.50780061662846,-1.71639598102859,-0.753739322586523,-0.582226801763139,-1.51455144083142,-0.538646530257591,1.56285240669133,1.23246774612114,1.94895654112553,0.821378721897365,-0.480821892387356,0.937876596498441,-1.32314280447757,-1.54425902528525,1.80546816184586,1.52380922990131,0.96058557768017,1.35159616886755,,-0.541437046195403,0.469394313544899,1.22813789072372,-0.695750563829782,-1.64862034312563,1.37985489076976,1.70824530913401,-0.862817888465846,0.876309347554155,-1.04261376840899,,-1.27288666238434,-0.973974920147416
Subj_16,,0.561072546196833,-0.892549875430579,-1.76064432182361,-1.8567007997122,1.6233638775113,1.83496711829774,,-0.967324022185733,,-1.38896105791112,-0.883879015211109,1.30898407081176,-0.756976566059562,,-1.67092718108548,0.786536947731989,0.789295640933981,0.739017621875218,0.97654710624235,-1.80744343860033,1.64813700701075,,-1.4113558255428,-1.13064635699708,1.93460925662694,-1.86509197114341,-1.50607139560776,,0.555161592290148,0.993253081263965,1.84098518311937,,0.859985277316599,1.63018247257206,,-1.60038942059607,-1.24457248989922,,-1.53722589766782,,,,-0.628614287498365,,0.604033324707364,-1.3863776198479,-1.68122972160411,-0.906591280139248,-0.886293453188347,,1.8424637946973,1.30632159283873,,0.599398712032377,,-1.09750306702788,,-1.31961462817467,1.09108374222465,-0.736326674208363,0.723202770708903,1.37815186378848,,0.988757846175171,0.932796106197648,,1.43106730983602,-0.694147010994391,1.94027521240084,-1.87757651451759,0.699851827350611,-1.74910005610852,1.65299428378967,,-0.890286019537819,1.00361918228781,1.3408295116023,1.91144528046597,0.917799676572626,1.938180757947,-0.435242022288691,-0.717845882132495,-0.585127288568321,,1.00709360195916,0.789583989385927,,1.89741112199384,1.35222373682706,0.419374087363223,-0.805473787054807,1.02651936714334,-0.518609585867544,1.18060813645288,1.52847211942573,1.34584912834739,-0.456181305591615,1.64805267415996,-1.72767173237722,-0.655024789263571,1.54269919716087,0.420715453736917,-1.31977314862714,1.94658354505455,0.90898605275044,-1.89748561821867,,-1.90485025076582,-0.912709276538664,1.04747679819501,-0.604377118867151,-0.887402100454456,1.93565013267935,1.33534052155971,0.597292935994651,-1.73508963128313,-1.37663849106881,-0.742868618204558,,-1.84015269093967,,,-1.22080678356163,,-1.27270735599256,0.529329410660973,1.24344599379873,-0.828514669213536,-0.723343358802684,1.76490666217404,1.17615309541315,1.43784258365143,1.45839834184965,1.55499781892182,1.86066166881024,-1.57176212560223,0.681303171059343,1.10954362326987,1.11426808838811,0.690689165232624,-1.66399754656698,-0.625092249769043,1.04806019467257,-1.02746861581049,0.711509173521448,1.61417855303471,-1.10131906300752,-1.35172805570033,,1.52922270267809,0.649136441293514,-1.53822260962152,-1.64789102561389,0.683383212617053,1.30009840661,-0.930106152371124,,-0.83892489735662,1.7944355068184
Subj_17,-1.33936512748396,-1.44932962081863,,-1.15242858217032,,0.77624120328047,-0.601598279409464,-1.55608445028457,-1.82973571102769,,0.613171499653978,1.31170382126821,-1.26887884033181,-1.43907643406843,0.520456149922868,,-0.761992729525787,1.13518044416748,0.946109876034252,1.34404324144461,,-1.08644289347542,,1.58253624171981,,1.5552339395099,-1.17641369732345,,,,-0.713587579060247,1.3264513797756,0.546187940228971,-1.7448976145218,-1.64610112123018,1.38894737425754,-0.459141693634237,-0.945261207429939,-0.641683629786974,1.89466903786683,,,0.503027433931414,-0.732201254591142,1.56984353371056,,0.803040126566207,1.50415768607634,-1.8514756472067,-1.09929178022409,,-1.23904583028759,1.23654621272807,-1.09103748329764,-1.33429612141075,1.75103791024404,,1.00316290320467,1.25419753025237,,0.709978821066265,-1.90406270668617,0.987228763037372,-0.806163765233441,,0.906270362944542,1.37629123060148,-1.10458526710551,0.5207928498344,1.50589832258707,-0.415971278348657,-0.968113931036516,0.521015889618458,1.6819350595782,-1.58760926516193,1.28547098381671,-0.98668154530689,-0.745531665837125,,-0.999331553017893,,0.558837437505019,-1.5415584631471,1.00957117870855,-0.978562099152213,-0.658356480631068,,,1.09578516338055,-1.13263829873868,1.01230037291835,1.25519400086795,-0.719398712475277,-0.924674616094872,-1.36276295248136,,1.19855521110539,,-1.44442626725491,1.58310951198223,1.24240385684036,,,0.974604494046067,-1.28021406180458,0.526657336543032,-0.644977718620638,1.1319252367268,1.16195736814735,-0.517911252926866,-1.5306191383788,1.08554435729937,1.23530892446098,1.02772994173408,1.8097041556012,1.39794158990875,1.38440386575904,1.72789397298793,1.67769785483761,-1.3471473720265,,1.56885392861261,0.947220771720628,1.53017820799891,-1.42709501077325,,,-0.738573571119783,1.51834162469208,-1.81232421471601,1.84811329130027,1.5240312107678,-0.931799305252689,0.931662589586446,1.24139446271332,-0.505709351889831,,-1.69742162595671,1.17951317902559,-1.36847698998527,0.468462582546438,0.93971725217142,-1.53017781977795,0.890608049016678,0.493258542097828,1.16353780482855,-0.794577557759955,-1.30296031187235,0.50523948567989,-1.175174097261,,-0.897057439689544,1.20777236907051,,,,1.37780466720353,-0.533093670685298,0.717249896764554,1.767820706423
Subj_18,-0.498245955545707,-0.482867233208498,-1.52778573100646,,1.38437668650027,-0.532299595362611,0.803156061464141,1.73126260486146,-1.27299420339583,,0.572925810609091,-1.20083401517712,0.642152033057434,,1.35555352018274,1.6328263303191,-1.37967248232876,,-1.55301459832327,1.22997391947665,-1.37989512222419,-0.846792084447143,1.01378292882521,0.898580268485836,1.61287653506396,,-1.74559903245764,-1.23232465826052,1.70066169750476,0.859726344806096,0.567441996391471,-1.60241974806718,-1.43270334757495,,1.18468267818062,-1.32237670048585,,-0.941296042150783,,1.52620378380376,-1.1014728966206,1.52868612018915,1.62795334613471,-1.27296718506011,,-1.76806033701546,1.93791652265318,,-0.94925272873585,-1.80130644068218,-0.9425044503728,1.29470983484522,-0.972629036359021,-0.931571436750746,-1.29423089424139,-0.691485475421594,1.32976701050152,-1.10731753322141,,0.620374513823675,1.52860573387297,0.473506541280142,1.64551406647392,-0.700911592870729,,-0.798141865143047,,,-1.62825140813667,-1.42162657725609,1.70274463465208,-0.893585160758943,-1.4646012448131,-1.76199050600904,1.7830432538623,1.76705576788482,-1.49593104953767,,,-0.797499926850317,0.588889414193725,,-1.22316960402865,-0.98721520108138,0.947651015049881,1.09531310631475,-1.20612272893496,-0.929200917509742,0.499709248066138,1.8656839660518,1.29525861249781,1.48985877306068,0.720550678062023,1.92156368736541,0.611417133917405,-0.727746169619261,0.727455513280574,1.89999715332099,-0.934010426971287,-0.80401197787779,-0.629707884416086,-0.665858895000871,1.74145819795348,-1.17922582155518,-1.38092864596763,,0.831399500249084,1.70257473412787,-1.86762622256259,-1.19163714987854,-1.68282438180704,1.23699014246627,1.03436545468971,-1.03875860740433,-1.82241195043138,0.856605820477292,-1.35177531237101,,-1.24519618917781,,-1.5704481819426,0.445521075308151,1.14521796250598,1.57250335608251,1.76866190833701,1.33990887536483,1.84215154155572,1.64985949801087,,1.0531956026563,0.697121952367316,-0.435352131982922,1.36936918445514,-1.66152703856098,,-1.42001213857317,1.74266361207661,,,,,1.39848832728436,,,0.744489983959748,,1.35209058771392,,,-1.94983142031747,-0.671744520809063,0.868384010205927,-1.58240395643711,-0.824408233637165,0.780686221799001,,-1.5284361145208,1.7492781610236,-1.01907174014187,1.71334032379115
Subj_19,-1.81315382167611,,1.17971004590223,-1.60438775122963,-0.445587478843026,,-1.06747297102409,0.625286628037466,1.88010579677606,1.93056836631612,1.86716450043555,1.25798022128908,-1.55730098008469,-0.669818137544795,-1.63610860528476,1.40148775044555,1.55449723065089,-1.62638709679421,-1.61087476624769,,,-0.401508272813358,0.909551387629078,0.500412724370811,0.950450136441726,1.13254886554333,0.453087074718931,-1.40677504594865,-1.68346464532519,,-0.997724398696175,1.52134509567454,,0.429370587408703,0.483717779918227,1.35489032923107,1.49687973503578,-1.63121925720357,1.50789587479609,1.009454783142,-1.74940245619318,0.823286015783202,-0.439596388700012,1.8216355051383,1.20816437526088,,-0.716368622223311,-0.592935043610586,1.36292083233101,1.24487224891473,-1.06831910184139,,-1.18029480709986,,-1.819565438975,1.18877276282293,-1.10429756148071,1.03111393725434,-1.00072625448204,1.0334685622539,1.49769134299092,-1.69618827469395,-1.44938897500741,-0.648389450732286,0.547087309154431,0.580773556660159,-1.61473812425924,-0.677490317368056,0.601313408499844,-1.39986813110974,,-0.719770640310177,1.84768758972868,,1.24784444532309,1.670221956549,,,-0.476980483512376,-1.47893852250765,1.58124476731098,-1.89776551065822,-1.64327615732386,-0.9479092177038,1.17891952144418,,-1.76765921641815,-0.644874484699369,1.49671081202633,-0.696833629664994,,-1.5433297777053,,-0.649060368196508,1.17874765265889,0.544659928356191,,,,1.94470708550555,0.744734905231947,0.578706719696187,-0.94813017874001,-1.82060876964204,,,0.919341928571193,1.67992672945448,1.65507530307769,,-1.48992267591871,1.79819733195656,,-0.418481127016404,,0.893193089849002,0.965992678172008,-1.45898346889803,-0.755488446978239,-1.71910061203551,1.32438281572841,-1.42033733213825,-1.12448957154701,,1.46115663491356,-1.8350306992945,1.76841352403349,0.777544464305996,,-1.86544448267485,-0.88964952513071,-1.04065107611938,-1.10173821797967,1.79555635958613,-1.04192731133535,1.12433093832382,,-1.37377673916379,-1.11308106427725,1.06015377018074,,-1.05643673619021,1.82819079495143,-0.560095476956789,,1.32051199033596,-0.443829366227146,-1.5693775075941,1.80040658025027,1.25672803288726,-1.70778552228302,,,0.458751929041078,-0.811319135003594,-1.32252879427991,1.33946893198365,-1.54587603368429,0.579444581730297,-0.470137685980102
Subj_20,1.88847840329191,1.14800400134009,1.35039298504217,-1.04493965544329,0.491095705705347,1.18424814175667,-1.80896185288121,,-0.855423954306339,,-0.710717502801117,,1.17945572274583,1.30426956447609,-0.941802000516891,0.500757724235633,1.12047024088492,0.972019059374199,1.12674492081313,-1.63349985282329,-1.35272987743974,-0.446486995130327,-0.72730436833778,0.783606051730277,,,-1.76692228919611,-1.46100715969841,1.24128952055183,,-0.534250804840811,-1.68224966150145,0.595228775899115,,,,-1.91507233224993,,,1.80913042030331,0.719461618560095,-0.4520521915061,1.93050468507272,-0.758849894848248,,,-0.698026106080036,-1.05318962359888,,-1.49513572461714,-0.635700225423977,-0.536469242367913,0.483829041307427,-0.91439878223006,-1.68459557769842,1.18495041807805,0.874413832816632,1.03663192625469,0.724065218877109,1.72508879347792,-1.35274908810997,-1.40490664422646,-0.779639324391261,0.713306988900648,-1.31628670823489,-1.55594924908261,-1.14868794219794,0.719599812787442,1.24921074480676,-0.845953379210435,-1.35539090722227,,0.985433805563703,-1.71327141212602,-0.916431619789227,1.33853233746628,,,-0.97701479002007,1.04883588194572,-1.45962137867915,0.519907144141378,-1.5447958246282,,-1.1138949782766,-0.67951497555516,1.72481705146336,0.666735705631279,,-1.60896528629623,1.73166143723008,-1.65378354538029,1.16263996163605,-0.81324275334443,-1.29145359680318,-1.07154081009762,0.669346050022469,1.30782529961329,,0.822790353398709,-1.77953916085583,-1.85482156665676,,-1.87501023262183,0.783348703856454,1.18699890047996,-1.71004018075865,-1.59079364525534,-1.37512814378884,,0.421730818443782,-1.83581383193957,-1.28877450063854,0.741342420295242,1.40298954677113,-0.979258844527143,0.453562691859765,-0.42718436780164,-1.51615752072094,,,-1.41540451330847,1.42504461664102,,-0.724837269367094,1.21201002018017,-0.794046440387411,-1.72700954361778,,-1.21222292060224,0.671954879433663,1.5434495771046,0.660707301478912,-0.855190789076019,,-0.818622978284082,,,-1.90335400699065,,-1.61826712933901,,-1.04946064580007,1.5580221326551,,-0.97496005996712,1.92832020339586,1.72773229588311,-1.61380178761124,-1.37089414294156,-0.894246499966754,1.79694791798562,1.46359589112241,-1.68968392727753,,,,,0.807319135790676,0.897967841855056
Subj_21,-1.19941449999435,,-0.460354026998058,-1.35177904233806,1.0843632423035,,,,,,-0.692360488398547,1.54691095994169,1.01528176240125,-1.17789877263854,1.87024875301486,1.37452227108399,,,-1.14991554899385,1.30225583731845,,0.97651865865653,-0.422267525484069,-1.35863250846641,,0.470252577871092,1.50775125120009,0.985884175485548,0.506265170379735,1.42865614583145,1.07992454014958,1.76278744302532,1.06780729699512,-1.51455137211924,-1.88021134720252,-1.85474541016155,-0.450044564994337,-0.998329965072488,-1.10455613144616,,-0.764764673968762,0.426390349308087,,-0.803759584791299,-1.12021129900389,1.38558506877758,-1.08144590654966,1.49281530472777,,1.54603788176661,0.52710027377341,-0.956976868196574,-0.770770044810951,-1.67673955379078,1.43307962073809,-1.20772012460516,,,,-1.80816675617785,-1.3293875866193,1.00444558394138,,-0.742084441689398,-0.75438287633152,1.22846899535012,1.93230209893047,-1.14834713577936,,-1.54168973106259,1.35921528187384,1.08071924635006,-1.01431898134562,-0.53305535527073,1.66505605712271,0.645880952563871,1.41469590440713,-0.854571701991447,0.923355689243533,1.17739178546991,0.624984339008986,1.39656741085082,-1.27230436375076,-1.83274926187223,-1.71308616161915,1.35875737695604,1.70481964846746,,-1.5673272154838,,-1.08957915057076,,,-0.657593646087884,-1.3959006979755,-1.34724695709624,-0.73584742559585,1.52376542115732,1.06782880092114,-0.791859381082038,1.31041312054167,-0.93129593148951,1.17765895549229,,-0.924421703414833,,-1.59435864336,1.09105821478472,,0.51816627436102,-1.63304639904977,-1.58653113228958,1.89118139982414,1.36392910792059,0.857041642095274,1.891980159835,0.466885393966265,-1.60295304340667,,-0.979584706228949,-1.6995103822086,0.470019072690979,-1.46488948959571,-0.926435497986872,,,1.26697706120888,-1.26478476458995,1.02074105715195,,-1.64351964300659,0.627052816256167,-1.73825446907082,0.789524164157491,-1.65773921170256,,,1.06768978814941,-1.43675067589899,0.670103297939056,1.22818348629962,1.45980393789852,0.620183448255982,1.50458195974518,,,-0.74272694033046,0.661174994702953,,1.93702061558637,-0.808485285999795,0.474544017518373,1.90952365219053,,1.05722387838344,-0.811745379770214,1.28487180300264,,0.894074795678422,0.81490301983405
